Temp,H,CO_2,Rsun,Tout,Hout,CO2out,Vwind,CO2dos,Lamp,LS,ES,WL,WW,Tp
19.938,78.613,1086,0.7,12.1,72.6,458.4,3.3,369.7,33.3,0,0,17.537,0,40.325
17.9,77.212,858.5,0.3,11.8,73.8,456,3,99.8,0,0,0,22.825,0.25,38.925
17.438,82.175,871,0.4,11.4,75.1,457.8,2.9,422.8,0,0,0,6.5875,0,41.175
17.425,82,893.5,0.5,11,75.3,444.4,2.8,214.4,0,0,0,8.625,0,40.85
17.813,82.463,907.5,0.2,10.2,78.3,452.3,2.8,0,33.3,0,90,21.962,0.0625,40.125
18.175,76.012,726,0.3,10.3,79.3,449.3,2.5,0,100,0,90,41.125,1.525,38.2
18.762,75.213,919.5,0.3,9.7,79.3,440.7,2.3,750.1,100,0,90,48.575,7.625,36.675
18.375,75.363,970,0.6,8,87.1,426.6,2.3,161,100,0,40,33.775,5.075,38.275
18.475,76.6,1035.5,0.4,7.5,89.5,441.3,2.6,643.2,100,0,40,30.538,0.625,37.525
18.65,75.65,1019,0.6,7.6,88.9,436.4,2.7,582,100,0,40,36.338,1.6,37.05
18.55,76.15,1045.5,0.3,7.7,88.3,428.4,2.1,744.5,100,0,40,22.863,0.6,37.3
18.5,76.837,960,0.4,8,87.3,438.3,3.1,808.9,100,0,40,27.4,0,37.575
18.838,79.862,1127,0.5,7.7,87.3,456.6,2.7,316.4,66.7,0,0,20.675,0,39.225
19.012,79.063,1113,0.4,7.4,87.9,464.5,3.3,220.8,33.3,0,0,10.212,0,40.275
20.363,79.587,1107,9,7.4,88.5,484.7,3.9,428.7,100,0,0,4.1875,1.8875,39.625
21.387,80.063,1177.5,62.7,8.1,87.3,466.4,4.1,428.1,100,0,0,3.2125,1.9,43.45
23.025,77.05,1025.5,165.9,9.3,83.6,457.8,4.1,423.8,100,0,0,12.363,1.7875,40.075
23,76.662,976.5,231.3,11,78.5,476.7,4.6,1076.9,41.65,0,0,11.025,1.8875,39.775
22.762,73.237,954,294.7,11.9,73.7,473.1,5.5,1129.1,33.3,0,0,12.188,1.875,38
24.375,69.65,716,433.6,13.8,68.9,459,5.5,1073.6,0,0,0,33.188,1.925,30.175
23.862,75.612,1011,224.1,14.4,68.4,468.8,4.6,1235.9,66.7,0,0,23.638,1.9,38.025
23.325,76.5,950,186.5,14.9,69,483.5,3.5,915.7,33.3,0,0,20.813,1.9,37.825
21.887,73.625,998.5,181.4,16,64.3,478,3.1,533,33.3,0,0,32.225,1.95,37.925
21.188,77.525,1062,15.1,14.8,72,486.5,3.1,266.8,100,0,0,47.125,1.0875,41.325
18.125,77.675,925.5,0.3,13.6,76.3,496.3,3,323.9,33.3,0,0,35.163,0.525,42.625
18.1,78.45,834.5,0.1,12.8,80.7,519.5,3.3,649.3,66.7,0,90,66.538,2.8625,41.85
18.588,78.763,772.5,0.3,12.1,82,550,2.7,207.6,66.7,0,90,69.25,12.663,41.925
18.475,78,860.5,0.2,11.4,85.6,505.4,2.5,276.7,66.7,0,90,68.725,10.413,41.825
18.487,78.525,785,0.4,11.5,86.3,484.1,1.5,701.2,66.7,0,90,71.925,12.025,41.725
18.413,77,557.5,0.5,11.9,80.1,470.6,1.8,0,100,0,90,70.1,10.225,38.525
19.075,76.55,754.5,0.4,11.4,84.2,459,1.5,698.6,100,0,90,79.475,15.987,40.8
18.225,72.525,756.5,0.2,11.5,82.4,456,2.2,801.4,100,0,40,65.162,4.175,38.675
18.613,73.325,740.5,0.2,11.8,81.2,432.7,2.2,866.9,100,0,40,69.375,3.2875,36.125
18.8,74.587,803.5,0.4,12.8,79.3,427.2,2.1,802.6,100,0,40,69.825,3.4625,37.875
18.925,74.975,801,0.4,12.4,82.4,432.7,1.5,754.5,100,0,40,68.088,1.9875,37.55
19.05,76,919.5,0.4,12.2,84.2,460.9,1.8,858.8,100,0,40,67.125,2.075,39.45
19.387,77.588,994.5,0.2,11.9,84.8,454.2,1.4,850.3,100,0,0,55.45,2.125,39.05
19.462,76.888,911.5,0.3,11.8,86.6,463.3,1.2,1075.1,100,0,0,38.638,0.0125,39.175
20.162,77.875,1149,0.4,12.3,87.3,478.6,1.3,535.1,66.7,0,0,3.125,0,38.75
22.65,82.538,1173.5,13.4,11.9,92.3,466.4,1.2,0,100,0,0,4.1,0,44.025
23.387,78.375,1054,43.5,12.1,95.4,486.5,1.4,427.1,100,0,0,52.338,3.45,40.675
22.525,78.937,1012.5,70.9,12.9,93.6,482.2,1.5,594.6,100,0,0,27.625,1.975,41.4
23.9,76.875,807.5,235,14.7,90.5,484.7,0.9,1229.4,66.7,0,0,45.45,2.2,39.75
24.112,74.875,813.5,335.4,16.5,82.8,475.5,1.3,1186.6,33.3,0,0,52.25,52.263,36.45
23.513,77.837,964,130.1,16,84.6,472.5,1.6,1075.4,66.7,0,0,49.25,49.25,39.375
22.175,80.075,1017,36.9,15.8,85.2,462.7,0.8,537.6,66.7,0,0,27.95,27.95,40.6
22.225,82.962,1098.5,39.7,15.3,88.1,492.6,1.1,966.2,66.7,0,0,28.962,28.962,42.625
21.525,81.912,1047.5,8.2,14.8,91.7,490.8,1.3,423.5,100,0,0,60.238,60.262,43.225
18.712,79.85,1006.5,0.5,13.9,94.2,510.9,1.2,0,66.7,0,0,81.6,81.6,43.725
19.162,82.087,803,0.4,13.8,96,515.2,0.9,745.2,66.7,0,90,99.65,99.65,44.15
18.775,81.362,830,0.4,12.9,97.2,526.8,1.1,705.1,66.7,0,90,96.625,96.625,44.25
19.125,81.138,771,0.4,12.4,98.4,518.9,1.9,687.9,66.7,0,90,77.3,23.363,43.9
17.925,80.95,774.5,0.4,11.9,98.4,509.1,0.9,903.7,66.7,0,90,46.963,46.963,43.225
17.675,80.862,630,0.3,11.5,99.3,509.1,0.2,0,100,0,90,43.075,43.075,42.025
18.2,77.95,665.5,0.4,11.2,99.3,482.2,0.5,637.3,100,0,90,59.225,59.225,42
18.5,77.912,848,0.4,10.7,99.9,471.9,1.1,759.7,100,0,40,63.05,5.425,42.175
18.738,79.963,927.5,0.3,10.4,99.9,467,1.5,815.9,100,0,40,27.038,19.6,43.65
18.875,79.988,1088,0.4,10.5,99.9,473.1,1.6,537.3,100,0,40,63.85,2.7625,43.65
18.887,79.537,927.5,0.3,10.5,99.9,479.2,1.1,816.9,100,0,40,48.913,1.9375,42.4
18.65,78.688,1000.5,0.6,10.3,99.9,473.1,1,866.8,100,0,40,41.263,1.5875,42.1
19.175,79.875,919,0.4,10.6,99.9,496.3,1,752.3,100,0,0,47.063,1.8,43.775
19.675,80.913,1068.5,0.4,11.1,99.9,513.4,0.9,916.1,100,0,0,37.612,1.125,45.8
20.013,79.163,995,0.3,11.9,98.7,507.3,1.1,918.3,100,0,0,41.338,1.975,43.475
20.313,79.337,1137,0.9,12.3,95.4,531.1,1.6,963.4,66.7,0,0,23.05,1.975,40.275
21.325,81.475,1086,41.1,12.9,93,531.7,1.7,430.8,100,0,0,18.762,1.975,43.425
21.788,80.263,1063.5,63.2,13.7,89.9,546.9,1.9,428,41.65,0,0,20.35,1.975,42.4
21.863,80.188,970.5,62.7,14.1,88.7,561,1.8,1020.9,66.7,0,0,22.75,1.975,42.2
22.263,80.375,1045.5,90,14.8,87.5,533.5,2.4,275.6,83.35,0,0,27.813,1.9875,42.275
22.862,75.15,899,185.7,15.6,83.8,527.4,3,1292.5,66.7,0,0,39.813,2.0125,38.225
22.975,76,889,153.1,16.3,82.4,542,2.7,1389.1,66.7,0,0,44.313,1.975,37.725
23.062,76.888,1231,89.6,16.2,82.6,565.9,2.4,167.5,100,0,0,55.325,1.975,38.6
21.15,76.662,776.5,2.5,15.6,86.2,558.5,1.8,1281.8,100,0,0,84.513,7.7875,40.8
18.725,77.45,761,0.5,15.2,86.9,563.4,1.4,1081.2,66.7,0,0,100,24.975,42.35
18.712,80.225,744,0.4,14.8,88.1,555.5,1.7,805.2,66.7,0,90,31.962,27.137,43.675
18.962,78.975,656.5,0.3,14.4,91.7,565.2,1.2,857.5,66.7,0,90,100,50.638,43.15
19.375,79.737,821.5,0.3,14.6,89.3,525,1.4,747,66.7,0,90,100,65.15,43.25
19.025,80.45,750.5,0.3,14.5,88.7,517.6,2.2,810.2,66.7,0,90,100,49.837,43.575
18.45,80.188,572,0.5,13.5,88.5,496.9,2.4,0,100,0,90,96.575,19.088,43.975
18.425,76.8,667,0.2,12.7,90.3,501.2,1.9,743.7,100,0,90,83.662,18.738,42.325
17.962,76.588,655,0.4,12.4,91.5,468.2,2.4,595.3,100,0,40,77.537,6.425,42.725
18.088,79.475,742,0.3,12.7,93.4,467,3.9,745,100,0,40,70.362,2.4,42.425
18.275,79.375,927.5,0.3,12.5,94,460.9,3.6,851.3,100,0,40,69.188,2.175,42.3
18.212,79.313,795.5,0.3,12.4,93.4,468.2,3.6,805.1,100,0,40,55.388,0.8375,41.75
18.813,80.15,925.5,0.3,12.7,91.6,470.6,3.7,962.5,100,0,40,60.55,2.0125,42.65
18.688,80.25,893,0.3,12.5,91.6,464.5,3.2,972.8,100,0,0,40.387,0.3,42.125
18.95,81.112,964,0.8,12.1,92.8,470.6,3.1,1023.2,66.7,0,0,26.538,0.1375,41.525
20.963,79.375,1084,126.1,12.8,93.4,458.4,3.3,429.5,66.7,0,0,40.575,1.975,43.275
21.013,81.125,996.5,53.3,13.1,90.9,446.8,3.6,320.6,66.7,0,0,19.288,1.975,43.45
21.337,80.3,1076,82.6,13.1,89.7,463.3,4,370.2,66.7,0,0,21.85,1.9875,42.925
21.45,80.125,1029.5,97.8,13.4,89.7,440.7,4,1014.4,41.65,0,0,23.2,1.975,42.525
21.225,81.113,945.5,65,13.1,92.1,460.9,3.7,1026.7,66.7,0,0,20.188,1.9875,43.1
21.738,78.925,919.5,67.9,13.2,93.4,468.2,3.9,1019.8,100,0,0,25.413,1.9875,41.2
21.225,78.575,1021,29.4,13.4,92.8,471.9,3.8,863,100,0,0,31.625,1.975,40.5
20.988,80.013,1034,11.1,13.4,92.8,473.7,3.4,1068.7,100,0,0,24.663,1.9875,41.25
20.412,79.95,927.5,1.3,13.3,95.4,463.3,3.5,1231.1,100,0,0,38.025,2.1375,41.975
18.363,80.537,776.5,0.2,13.5,95.4,457.2,3.4,922.1,66.7,0,0,61.275,10.688,43.925
17.862,79.663,738.5,0.3,13.7,93.6,469.4,3,726.3,100,0,0,95.575,26.012,44
18.038,80.85,793,0.2,13.9,92.4,470.6,2.9,743.2,66.7,0,90,97.375,31.25,44.275
18.325,80.413,772.5,0.3,14,91.8,481.6,3.6,753.8,66.7,0,90,99.975,40.738,43.825
18.438,80.05,746.5,0.2,14.1,90.5,473.7,3.3,207.7,66.7,0,90,99.975,50.237,43.725
18.05,79.575,703.5,0.3,14.2,89.3,481.6,3.4,648.5,66.7,0,90,99.95,37.063,43.825
18.688,79.888,451.5,0.3,14.4,87.9,462.7,2.5,0,100,0,90,100,68.05,43.725
19.15,78.187,716.5,0.3,14.4,87.3,479.2,2.1,638.1,100,0,90,100,79.25,42.575
18.45,75.388,575.5,0.4,14.6,88.7,450.5,1.5,802.7,100,0,40,100,71.287,42.1
18.113,77.888,624.5,0.3,14.1,89.3,448.7,2.2,855.7,100,0,40,99.438,42.387,43.225
17.975,78.688,624,0.4,13.8,91.7,448.7,2.3,693.6,100,0,40,93.537,34.863,43.5
17.925,79.188,687.5,0.2,13.8,92.4,457.8,2.9,806.9,100,0,40,91.788,34.362,43.7
18.4,80.475,707.5,0.3,13.7,92.4,449.3,2.3,811.8,100,0,40,87.563,29.65,44.25
18.75,80.025,833.5,0.4,13.7,92.4,457.2,2.9,969.6,100,0,0,60.05,15.788,44.35
19.775,79.9,905,0.3,13.6,92.3,443.8,2.8,860,83.35,0,0,52.5,14.65,44.075
20.738,79.9,1135,7.5,13.6,91.8,452.9,2.5,383.6,100,0,0,37.538,3.625,41.4
21.962,76.85,913,123.8,13.9,88.1,446.8,3.2,1180.3,100,0,0,51.037,5.9,40.675
22.063,70.813,767,321.4,14.8,80.7,462.7,3.6,1128.5,33.3,0,0,59.813,4.05,36.475
22.462,66.738,673.5,299.2,15.3,76.3,457.2,3.6,1402.3,33.3,0,0,69.25,9.975,36.225
21.888,71.6,927.5,247.9,15.9,71.8,443.8,3.2,1293.4,33.3,0,0,62.113,2.2125,37.875
22.537,70.412,830,335.1,16.3,70.8,455.4,3.1,1333.3,0,0,0,62.775,3.225,34.85
21.812,70.787,881,185.5,15.8,68.4,440.1,3.6,1333.5,66.7,0,0,45.6,2.175,36.8
21.225,74.737,887,128.1,15.9,67.8,457.2,3.6,589.5,66.7,0,0,32.313,2.175,38.675
20.225,79.138,1001,14.9,15.4,71,466.4,2.4,483.9,100,0,0,38.85,2.1,41.7
18.287,78.263,1031,0.5,14.2,76.5,472.5,1.9,0,66.7,0,0,66.513,11.963,43.075
17.4,79.088,896.5,0.4,13,82.4,466.4,1.4,0,66.7,0,0,73.475,16.387,43.775
17.25,81.138,860.5,0.4,12.3,87.3,468.2,1.7,757,33.3,0,90,52.487,7.325,44.625
17.225,82.938,862.5,0.4,11.8,89.7,484.7,1.8,322.6,33.3,0,90,49.987,14.675,45.675
17.725,81.913,811.5,0.3,11.5,91.5,454.2,1.9,746.1,66.7,0,90,69.963,17.4,45.225
17.837,81.85,831.5,0.4,11.1,94,439.5,2.2,428.8,66.7,0,90,67.3,21.175,44.9
17.875,81.675,624.5,0.3,10.8,96.2,449.9,2.1,0,66.7,0,90,64.038,21.375,43.675
17.738,78.788,764.5,0.3,10.6,97.4,425.4,1.4,749.1,100,0,60,63.75,15.625,41.75
17.75,79.275,769,0.3,11,97.3,449.9,1.4,693.7,100,0,40,71.825,16.138,41.775
17.8,80.275,830,0.4,11.5,95.4,436.4,2,850.9,100,0,40,73.362,18.875,43.1
17.762,80.275,858.5,0.3,11.1,95,424.8,2.4,804.5,100,0,40,60.363,13.988,41.825
17.675,79.738,882.5,0.4,10.9,95.6,451.7,2.4,751.5,100,0,40,51.138,12.463,43.225
17.887,80.175,1003,0.4,10.9,95.6,455.4,2.6,856,100,0,40,41.888,8.7875,41.6
18.475,80.125,1031.5,0.4,10.5,96.2,504.2,3,269.2,100,0,0,30.863,5.825,40.55
19.238,79.15,1115,3.1,10.3,96.8,490.8,2.8,321.9,100,0,0,22.763,3.3,41.275
20.825,77.225,1001,125,11.3,95,481,3.6,726.1,100,0,0,26.538,2.05,40.725
22.137,74.925,1069.5,201.8,12.4,91.4,496.9,3.5,421.2,66.7,0,0,36.275,2.5625,39.6
22.15,71.788,879,311.7,13.7,84.4,505.4,4.1,1386.2,33.3,0,0,42.275,2.2875,37.475
22.387,69.938,780.5,372.1,14.9,81.4,517.6,4.3,1122.5,0,0,0,49.412,4.2125,33.625
22.275,72.45,885,295.9,15.5,78.1,507.9,4.2,1184.5,33.3,0,0,52.313,2.6375,37.825
21.738,74.688,976,187.8,15.6,77.3,511.5,4.6,1401,66.7,0,0,33.9,2.025,38.925
22.85,72.925,878.5,257.2,16.1,76.3,504.8,4.2,1228.3,66.7,0,0,63.362,4.35,36.775
21.1,75.813,1021,79.8,16,76.3,499.9,3.6,533.5,66.7,0,0,31.55,2.05,39.15
20.488,76.7,762.5,1.5,15.3,80.5,498.1,2.3,1248.6,100,0,0,67.875,12.625,40.675
18.587,76.712,819,0.3,15.6,80.6,504.2,2.4,1286.5,66.7,0,91.033,90.112,28.9,42.125
23.2,82.875,1145,0.2,14.4,89.7,524.3,1.7,0,100,0,90,6.2,2.1125,42.75
23.588,83.875,1088,0.3,13.8,94.6,510.3,1.6,261.1,66.7,0,90,6.1875,2.1125,42.675
21.113,82.325,1123,0.3,13.1,95.8,483.5,1.7,220.1,66.7,0,90,5.6875,1.675,43.2
21.412,85.063,931.5,0.3,12.6,96.4,473.7,1.9,107.6,33.3,0,90,5.85,1.8625,44.2
20.862,85.8,927.5,0.2,12.5,96.4,457.2,1.4,220.2,33.3,0,90,6.175,2.175,45.075
17.95,83.075,635,0.2,12.3,96.6,456.6,1.8,0,66.7,0,40,93.125,28.337,45.2
19.637,83.025,878.5,0.2,11.8,94.8,460.9,2,744.5,100,0,40,5.7875,1.975,44.875
17.663,79.275,776.5,0.2,11.8,94.8,447.4,1.6,868.3,100,0,40,73.6,16.563,41.425
17.513,79.375,738.5,0.4,11.2,96.6,448.7,1.3,847.4,100,0,40,56.9,13.275,40.725
17.375,80.025,819.5,0.2,10.4,98.4,452.3,1.6,758,100,0,40,38.4,8.05,41.1
17.288,79.075,841.5,0.2,9.9,99.1,460.9,1.8,690.4,100,0,40,32.863,5.6,39.525
17.75,79.65,909.5,0.4,9.6,99.7,467,1.4,869.9,100,0,40,29.925,8.0125,39.875
18.688,79.662,1007,0.4,9.6,99.7,470,2.7,857.5,100,0,61.1,5.8125,1.2,44.125
18.975,79.375,885,0.3,9.4,99.7,468.8,3.1,973.1,100,0,0,5.35,1.2875,45.3
20.075,78.975,911.5,12.2,9.6,99.7,468.8,2.8,1292.4,100,0,0,33.788,3.8375,41.225
20.7,79.563,1110.5,47,10.2,99.7,451.7,2.7,0,100,0,0,21.725,2.0625,40.525
21.775,78.363,999,108.5,10.6,97.3,454.8,3,1335.4,100,0,0,26.563,2.0875,41.475
23.262,74.175,1058,291.8,11.7,92.8,458.4,2.9,477.9,41.65,0,0,57.112,8.8625,38.225
21.85,76.275,1000.5,233.9,13,86.5,456,3.5,1351.3,66.7,0,0,35.263,2.4125,40.3
22.612,76.838,1074,179.1,13.6,84.8,457.8,3.3,537.2,66.7,0,0,44.45,4.0625,39.55
21.575,76.537,1190,121.8,14,78.1,476.1,3.2,0,66.7,0,0,26.35,2.0875,39.225
21.2,78.4,1088,64.7,14,78.5,463.9,3.2,1277,100,0,0,24.113,2.0125,40.4
20.375,78.175,1100,15.4,13.3,82.4,484.1,3.4,430.9,100,0,0,51.2,5.2375,41.125
19.012,79.112,1082,0.3,12.4,86.6,485.3,2.9,538.4,100,0,90,81.475,24.25,43.025
17.425,82.75,890.5,0.4,11.8,91.5,471.9,3.4,473.5,33.3,0,90,55.925,12.212,45.3
17.425,83.337,867,0.5,11.9,93.4,467.6,3.7,750.5,33.3,0,90,60.887,11.388,45.475
17.388,83.35,787,0.2,11.9,93.4,496.9,3.7,809.5,33.3,0,90,58.175,10.975,45.65
17.775,83.375,797.5,0.3,11.9,93.4,458.4,3.7,590.3,33.3,0,90,62.313,17.1,45.45
17.55,83,852.5,0.4,12.1,92.8,451.7,3.5,535.7,33.3,0,90,61.675,15.9,45.2
18.087,81.388,612,0.3,11.9,91.5,446.8,3.8,0,100,0,40,80.2,22.475,44.925
17.638,78.663,707.5,0.5,11.5,92.1,446.2,3.7,748.5,100,0,40,66.725,12.625,41.075
17.825,78.575,744.5,0.3,11.3,93.4,441.3,3.9,636.8,100,0,40,63.425,13.275,41.05
17.975,78.762,781,0.2,11.5,93.4,430.9,3.9,691,100,0,40,61.725,13.175,41.2
18.175,79.313,832.5,0.4,11.5,93.4,435.2,3.3,755.9,100,0,40,61.612,18.225,43.175
18.113,79.75,836,0.3,11.6,94,452.3,2.9,805.2,100,0,40,61.9,15.075,43.825
18.4,79.563,832,0.4,11.6,94,516.4,3.1,862.7,100,0,40,58.4,18.425,44.025
18.887,78.738,935.5,0.2,11.7,94.6,510.9,3.2,857.6,100,0,40,48.15,11.887,41.375
19.5,79.362,991,0.4,12.2,93.4,510.3,3.5,1022.9,100,0,0,43.375,10.938,41.65
20.65,80.188,1005,22.3,12.5,92.8,490.2,2.8,537.6,100,0,0,53.788,8.5125,44.45
21.188,79.5,956,43.3,13.7,90.3,478.6,2.8,1017.8,100,0,0,40.187,2.175,42.525
21.675,79.375,984.5,43.2,14.2,87.7,482.2,3.2,1339.8,100,0,0,33.413,2.1,42.4
22.575,76.275,870.5,99,15.8,83.4,484.1,3.5,1395.7,100,0,0,67.375,4,39.8
21.612,77.225,998,87.1,16.4,79.8,475.5,4,1082.2,66.7,0,0,34.163,2.05,41
22.675,79.713,1129,105.4,16.8,79.8,501.2,3.5,1179,66.7,0,0,59.362,2.775,40.65
21.85,80.875,958,41.3,16.8,81.6,489.6,4,538.6,66.7,0,0,46.975,2.125,41.525
21.35,81.038,1113,17.8,16.7,81.6,490.2,3.9,526.7,66.7,0,0,37.325,2.05,41.5
20.788,83.563,1125,1.3,16.8,79.1,490.2,4,0,66.7,0,0,32.063,18.112,43.425
18.925,82.888,929.5,0.3,16.4,78.5,488.3,3.4,1301.3,66.7,0,90,95.713,57.275,44.45
18.463,83.3,936,0.3,16,78.1,474.9,4.1,429.4,33.3,0,90,99.6,71.5,45.2
18.338,83.563,797,0.2,15.4,83,476.1,3.8,647.3,33.3,0,90,99.725,57.313,45.35
18.337,84.112,777.5,0.3,14.6,84.8,474.3,2.9,484.7,33.3,0,90,100,59.437,45.425
18.275,85.088,832.5,0.3,14.2,85.4,466.4,3.2,330.8,33.3,0,90,82.563,44.813,46
18.175,82.55,766.5,0.6,14.6,81.2,452.9,3.6,274.9,33.3,0,90,92.213,43.425,45.275
18.563,77.737,547,0.3,16.2,71.4,454.8,3.5,0,33.3,0,40,100,88.55,43.1
18.262,75.613,626,0.3,16.1,68.9,430.9,4.2,702.9,66.7,0,40,96.213,62.65,41.975
18.2,75.35,622.5,0.2,15.3,72.6,438.9,5.4,810,66.7,0,40,89.65,36.487,41.95
17.825,76.537,783,0.4,14.8,72,433.9,5.9,799.7,66.7,0,40,70.05,15.938,42.825
17.613,76.975,764.5,0.2,14.9,70.6,429.1,6.6,801.6,66.7,0,40,46.437,9.1875,43.15
17.65,76.15,728,0.1,15,71,437.7,4.9,651.6,66.7,0,40,52.675,12.638,42.775
17.537,79.525,936,0.2,14.7,73.6,422.9,5,917.9,66.7,0,40,32.475,4.45,44.25
18.288,77.875,785.5,0.3,15.1,74.9,423.6,5.1,922.8,100,0,40,35.938,4.975,44.5
19.05,79.875,1106.5,0.5,14.6,77.3,429.7,5.4,849.5,100,0,0,33.95,3.15,46.575
19.813,77.362,900.5,15.6,14.6,78.5,430.9,5,1018.4,100,0,0,30.25,1.975,43.925
21.363,72.6,789,200.9,14.9,77.7,433.3,6.6,1279.1,66.7,0,0,46.1,2.175,39.35
22.037,70.663,825.5,304.7,15.7,73.9,437,7.1,1392.7,33.3,0,0,41.288,1.975,37.475
22.762,66.6,767,357.9,16.3,71.8,427.8,7,1231.8,33.3,0,0,66.075,3.0625,33.225
22.65,67.563,755,340,16.9,68.8,433.9,6.8,1237,33.3,0,0,64.15,3.95,34.15
22.688,64.313,728,324.4,17.5,63.5,433.3,5.4,1178.1,33.3,0,0,75.75,3.2375,34.575
21.438,67.65,824,179.9,17.8,60.4,443.8,5.6,1339.2,66.7,0,0,41.338,2.025,35.9
21.6,72.088,885,65.2,17.4,62.9,443.8,3.6,1287.4,100,0,0,51.625,2.25,37
20.288,73.35,986.5,1.6,16.4,67.1,438.9,1.8,1391.4,100,0,0,72.75,13.038,39.125
18.812,77.025,1003,0.5,15.2,72.6,446.2,1.8,1346.6,100,0,90,91.763,44.412,42.1
17.725,82.412,932,0.5,13.8,80.1,443.8,1.2,436.1,33.3,0,90,76.512,27.725,45.125
17.9,82.913,899,0.3,13.8,80.7,445.6,1.9,215.2,33.3,0,90,75.838,34.15,45.125
17.738,82.45,799.5,0.4,13.4,80.8,437.7,1.9,329.3,33.3,0,90,66.313,29.475,44.975
17.65,82.175,728,0.2,13.1,80.8,428.4,1.8,587.8,33.3,0,90,63.813,26.875,45
17.788,82.813,795,0.3,13.5,81.4,416.8,1.9,114.1,33.3,0,90,73.238,31.313,45.15
18.125,81.713,620,0.3,13.1,85.7,418.1,1.6,0,100,0,40,87.925,36.775,44.975
18.213,78.638,758.5,0.4,12.6,89.9,415.6,1.5,707.8,100,0,40,95.15,32.938,43.575
19.025,80.425,769,0.5,13.8,89.3,410.1,2.6,588.6,100,0,40,5.775,1.9,43.55
18.137,77.063,610,0.3,13.2,91.7,415.6,2,800.4,100,0,40,86.563,86.563,42.525
17.975,78.913,682,0.4,12.9,92.3,437.7,2,753.3,100,0,40,69.213,69.213,43.325
18.313,80.112,758.5,0.5,12.7,91.1,429.1,1.9,908.6,100,0,40,74.85,74.85,43.8
20.662,82.925,1188,0.5,12.8,89.3,441.3,0.8,207.3,100,0,40,20.45,16.887,44.3
18.375,76.975,899,0.4,12.3,90.5,511.5,0.8,1058.8,100,0,40,36.85,36.85,44.175
19.088,79.638,954,0.4,12.5,90.5,465.7,1.5,965.2,100,0,0,28.863,28.863,46.025
19.15,77.4,931.5,3.5,12.7,88.5,468.2,1.3,1223.1,100,0,0,36.925,36.925,43.175
21.025,79.5,1084.5,83.9,13.2,89.1,479.8,2.1,421.4,100,0,0,54.725,54.725,42.8
21.938,75.737,992.5,199.6,14.8,81.6,469.4,2.4,965.3,66.7,0,0,57.488,57.488,39.825
22.788,72.162,956,245.2,15.6,74.1,475.5,1.7,1331.6,41.65,0,0,74.313,10.725,37.55
22.363,72.775,966.5,276.6,16.1,68.8,498.1,1.7,672.6,33.3,0,0,83.162,7.225,37.9
22.463,69.188,974,278.7,16.7,67.3,505.4,2.1,1333.4,33.3,0,0,86.437,8.4875,35.975
21.188,76.987,1104.5,108.2,16.5,65.9,469.4,1.6,53.3,66.7,0,0,37.475,2.1125,39.775
20.875,79.3,1159.5,40.7,15.6,72,480.4,1.2,6.7,66.7,0,0,25.038,25.038,40.85
19.637,78.888,970.5,0.9,14.3,79.6,490.8,1.3,213.4,66.7,0,0,39,2.9,42
18.188,79.725,929.5,0.5,13.9,82.8,486.5,0.4,421.5,66.7,0,90,71.662,13.962,43.7
17.188,81.6,840,0.4,12.8,86.4,504.2,0.2,488.4,33.3,0,90,57.35,12.275,44.95
16.8,82.875,856.5,0.3,12.1,89.3,488.3,0.2,268.8,33.3,0,90,30.2,5.7,45.675
16.838,84.337,934,0.2,11.5,91.4,488.3,0.3,0,33.3,0,90,23.363,4.9625,46.05
17.187,80.3,820,0.3,12,93.8,487.7,0.6,596.2,66.7,0,90,52.325,11.325,44.85
17.563,81.788,931.5,0.4,11.4,92.6,473.1,1.7,213.7,66.7,0,90,61.563,61.563,44.8
17.488,80.025,592,0.2,11.8,95,467.6,1.2,0,100,0,40,58.863,58.863,44.1
17.862,80.625,772.5,0.3,12,96.8,452.9,1.2,637.4,100,0,40,76.987,76.987,44.325
18.062,78.6,667,0.2,12.4,96.8,462.1,1.4,809,100,0,40,82.775,82.775,43.2
18.1,79.037,697,0.2,12.7,94.4,446.2,2.9,854.2,100,0,40,68.4,68.4,43.575
17.913,78.375,709.5,0.3,12.5,90.7,473.1,3.7,756,100,0,40,55.938,55.938,43.325
17.938,78.588,793.5,0.5,12.2,89.5,467.6,3.6,860.3,100,0,40,48.737,48.737,43.475
17.912,78.275,811.5,0.3,12,88.9,495,4.1,863,100,0,40,44.475,44.475,43.375
17.875,78.375,909,0.2,11.8,87.7,509.7,3.6,761.9,100,0,40,44.087,44.087,44.95
17.8,77.362,812,0.4,11.8,87.1,534.1,2.9,1020,100,0,0,28.962,28.725,46.1
19.05,77.25,990,32.9,11.9,86.5,573.8,3.1,849.4,100,0,0,37.087,37.087,44.425
19.762,75.862,1037,70.9,12.4,82.8,599.4,4.2,1174.5,100,0,0,21.762,21.762,41.95
20.975,77.288,1123,83.1,12.6,80.4,504.2,5.6,214.1,100,0,0,16.475,16.475,41.6
21.6,77.3,1080,67.6,12.6,81,493.2,4.7,1076.2,100,0,0,19.387,19.387,41.375
21.6,76.8,1080.5,67.7,12.7,82.2,492.6,4,0,100,0,0,20.087,20.087,41.025
21.188,77.088,1060,40.4,12.7,81,468.2,3.8,379.5,100,0,0,13.05,13.05,40.275
